image_name,response,full_response
JG_1226.jpg,neutral,"neutral, The person in the image has a calm and relaxed facial expression. There are no pronounced features of emotions such as raised eyebrows, frowning, or a wide smile. His mouth is slightly closed and his eyes are steady, not widely opened or tightly shut, which typically indicates a neutral emotional state."
JG_1329.jpg,surprise,"surprise, The person's eyes are wide open and his mouth is slightly agape, which are common facial expressions associated with surprise. This startled look, along with raised eyebrows, supports the interpretation that he is experiencing surprise."
JG_1465.jpg,surprise,"surprise, The person's wide-open eyes and slightly open mouth are common facial expressions associated with surprise. The eyebrows are raised and arched, which typically indicates a heightened state of surprise or shock."
JG_1632.jpg,neutral,"neutral, The person's facial expression lacks strong emotional indicators such as a distinct smile, frown, or wide eyes. The muscles around the face, including the lips and eyebrows, are relaxed and do not convey a specific emotional state, suggesting a neutral expression."
JG_2291.jpg,neutral,"neutral, The person has a subdued facial expression with no obvious signs of significant emotional engagement such as raised eyebrows, frowning, or smiling. The mouth is closed and slightly upturned, but without the pronounced movements typically associated with more specific emotions like joy or anger."
JS_0008.jpg,neutral,"neutral, The person has a relaxed facial expression with no significant markers of strong emotions such as furrowed brows, wide eyes, or a pronounced smile or frown. The mouth is slightly open in a natural, calm manner and the eyebrows are in a neutral position, neither raised nor drawn together."
JS_0281.jpg,joy,"joy, The person appears to be smiling and showing teeth in a way that typically indicates happiness or amusement. The eyes seem slightly squinted and the overall facial expression conveys a positive emotion."
JS_0449.jpg,neutral,"neutral, The person's facial expression does not strongly convey any specific emotions such as anger, joy, fear, or sadness; the features are calm, and there is no significant alteration in the brows, eyes, or mouth that typically accompanies emotional expressions. Hence, the most appropriate label would be neutral."
JS_0744.jpg,anger,"anger, The person's eyebrows are furrowed and eyes are glaring, which are typical indicators of anger. The mouth is also pursed in a manner that suggests displeasure or frustration."
JS_1601.jpg,joy,"joy, The person's facial expression includes a smile, slightly raised eyebrows, and a general positive demeanor, which aligns with an expression of joy or happiness."
JS_2296.jpg,surprise,"surprise, The person has wide eyes and slightly raised eyebrows, which often indicates surprise. The open eyes and focused gaze are typical markers of this emotion."
JS_2987.jpg,neutral,"neutral, The person appears to have a relatively calm and non-expressive facial expression. There are no prominent indicators such as a frown, smile, raised eyebrows, or widened eyes that would signify a specific emotion like sadness, joy, or fear. The face looks relaxed, and the eyes and mouth maintain a natural, unstressed position, corresponding to a neutral emotional state."
KA_0003.jpg,neutral,"neutral, The person's facial expression is calm with no pronounced indicators of any specific emotions such as happiness, sadness, or anger. The eyes and mouth are relaxed and there is no tension visible in the face that would suggest another emotional state."
KA_0043.jpg,joy,"joy, The person is shown with a wide smile and eyes slightly crinkled in a typical expression of happiness or amusement, which are common indicators of joy."
KA_0535.jpg,disgust,"disgust, The person's facial expression is marked by a wrinkled nose and a downward pull of the lips, both common indicators of disgust. The eyebrows are also slightly furrowed, lending to the overall expression of displeasure."
KA_0884.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which typically indicate surprise. The slightly open mouth further supports this expression of astonishment or shock."
KA_1134.jpg,joy,"joy, The person appears to be smiling widely with eyes opened slightly wider than normal, suggesting a mood of happiness or amusement. The upside-down view of the image adds a playful element, reinforcing the interpretation of joy or fun."
KA_1616.jpg,neutral,"neutral, The person's facial expression exhibits no strong emotional cues. The eyebrows, eyes, and mouth are relatively relaxed and do not indicate any particular intense emotion such as joy, anger, or sadness. The overall expression appears calm and composed."
KA_2396.jpg,neutral,"neutral, The person's facial expression is relatively calm with no strong indicators of distinct emotions like joy, sadness, anger, or fear. The eyebrows and mouth are relaxed, and the eyes are open wide without showing signs typical of other emotions such as squinting or furrowing, which differentiates the expression from emotions that typically exhibit more distinct facial movements."
KL_0024.jpg,neutral,"neutral, The person's facial expression does not strongly convey any specific emotions such as happiness, sadness, anger, or fear. The slight eyebrow raise and relaxed mouth suggest a calm and neutral state rather than a display of any intense emotion."
KL_0092.jpg,joy,"joy, The person appears to be smiling broadly with an open mouth and visible teeth, which are common indicators of happiness or joy. The eyes are slightly crinkled at the corners, suggesting they are genuinely enjoying the moment."
KL_0324.jpg,surprise,"surprise, The person's eyes are widely open and eyebrows raised, typical indicators of surprise. The open mouth further reinforces the expression of surprise."
KL_0697.jpg,disgust,"disgust, The person appears to have a scrunched up facial expression with eyebrows drawn together, eyes somewhat narrowed, and a frown, which are common indicators of the emotion disgust."
KL_0900.jpg,neutral,"neutral, The person's facial expression appears composed and calm with no distinct expression of strong emotions such as happiness, sadness, or surprise. The eyebrows are relaxed, and the slight parting of the lips does not indicate strong emotional reactions, suggesting a neutral state."
KL_1182.jpg,surprise,"surprise, The person has wide open eyes and slightly raised eyebrows, which are typical indicators of surprise. The overall facial expression does not show signs of distress or discomfort, which might indicate emotions like fear or disgust, making surprise a more likely option."
KL_1438.jpg,neutral,"neutral, The person's facial expression doesn't strongly convey any of the emotions listed. Their eyebrows are slightly raised, and the mouth is closed in a relaxed manner, indicating a lack of intense emotion, which fits best with a neutral expression."
KM_0017.jpg,neutral,"neutral, The person's facial expression does not strongly convey any intense emotions such as happiness, sadness, anger, or surprise. His mouth is relaxed, and his eyes are looking straight at the camera without notable widening or squinting, which typically accompany more distinct emotions. The overall demeanor is calm and expressionless."
KM_0137.jpg,joy,"joy, The person appears to be smiling widely with open eyes, which is commonly associated with feelings of happiness or joy. The upward curve of the mouth and the visible teeth, along with the bright expression, typically signify a joyful emotion."
KM_0620.jpg,neutral,"neutral, The person in the image has a composed facial expression without strong signs of any specific emotion, such as raised eyebrows, smiles, frowns, or grimaces, which typically indicates a neutral state."
KM_1295.jpg,neutral,"neutral, The person's facial expression is relaxed with no distinct emotional features displayed. The eyebrows are not furrowed, the eyes are calm, and the mouth is slightly closed without any prominent expression of joy, sadness, anger, or other emotions. This leads to the interpretation that the expression is neutral."
KM_1583.jpg,anger,"anger, The person's eyebrows are furrowed and pulled together, and his eyes are slightly narrowed which are often physical indicators of anger. His mouth is also pursed, which can suggest a tight, controlled form of frustration or aggression, consistent with the expression of anger."
KM_1797.jpg,surprise,"surprise, The person’s eyes are wide open and the eyebrows are raised, which are common facial expressions associated with surprise. The mouth is also open in a way that suggests an unexpected reaction."
KM_1980.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are raised, and the overall facial expression indicates an unexpected or startling situation."
KO_0031.jpg,neutral,"neutral, The person's facial expression is calm with no significant indicators of intense emotions such as frowning, smiling, or widened eyes. Their eyes and mouth maintain a relaxed and undisturbed demeanor, suggesting a neutral emotional state."
KO_0251.jpg,neutral,"neutral, The person's facial features such as the eyes and mouth are relaxed, indicating a lack of strong emotional expression which makes the expression appear neutral."
KO_0277.jpg,joy,"joy, The person appears to be smiling broadly with visible teeth, and their eyes are slightly crinkled in a manner that typically suggests happiness or amusement. The overall facial expression conveys a sense of joy or delight."
KO_0484.jpg,joy,"joy, The person appears to be smiling and their eyes are slightly narrowed in a way that often corresponds to happiness or joy. The overall facial expression suggests they are experiencing a positive emotion."
KO_0624.jpg,surprise,"surprise, The person appears to have wide eyes and slightly parted lips, which are common facial expressions associated with surprise. The eyebrows are raised, making the eyes look larger, and the overall facial expression conveys a sense of unexpectedness or shock."
KO_0665.jpg,neutral,"neutral, The person's facial expression does not prominently display any strong emotions such as joy, sadness, or anger. The mouth is slightly pursed and the eyes are open and relaxed, which generally suggests a calm or neutral state."
KO_1082.jpg,surprise,"surprise, The person has wide open eyes and slightly raised eyebrows, which are common indicators of surprise. Additionally, the slight opening of the mouth can also suggest a state of being taken aback or startled, reinforcing the appearance of surprise."
KP_0051.jpg,joy,"joy, The person has a wide smile, showing teeth, and relaxed eyes, typically indicating happiness or joy."
KP_0082.jpg,neutral,"neutral, The person's facial expression does not show distinct signs of any intense emotion such as anger, joy, fear, or sadness. The eyebrows are relaxed, the mouth is slightly open without a frown or a smile, and the eyes do not communicate strong feelings. This leads to the interpretation of the expression as neutral."
KP_0225.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the overall facial expression conveys a sense of unexpectedness or astonishment."
KP_0351.jpg,neutral,"neutral, The person's facial expression shows neither obvious positive nor negative emotions. The eyebrows and mouth are in a relaxed position, which is generally associated with a neutral emotional state."
KP_0760.jpg,joy,"joy, The person appears to be smiling broadly, which is typically a sign of happiness or joy. The eyes are slightly squinted, and the overall facial expression conveys a positive emotion."
KP_0991.jpg,neutral,"neutral, The person's face does not display definitive signs of any intense emotion such as anger, joy, disgust, or sadness. The facial expression appears calm with a slightly open mouth and relaxed eyes, contributing to an overall neutral demeanor."
KP_1148.jpg,joy,"joy, The person is showing a broad smile and their eyes appear bright and open, common indicators of happiness or joy. The overall demeanor is positive and lighthearted, suggesting an emotional state of joy rather than any of the other listed emotions."
KS_0252.jpg,surprise,"surprise, The person has wide-open eyes and slightly opened mouth, which are common indicators of surprise. The eyebrows are raised and curved, which typically signifies a heightened state of alertness, common in expressions of surprise."
KS_0624.jpg,surprise,"surprise, The person has wide eyes and an open mouth which are common facial expressions associated with surprise. These features suggest a sudden, unexpected reaction to an event or information, indicating the emotion of surprise."
KS_0993.jpg,disgust,"disgust, The person's facial expression features a scrunched nose and lowered eyebrows, which are common indicators of disgust. Additionally, the slight frown and upward curl of the upper lip further support this assessment, aligning with typical expressions of aversion or distaste."
KS_2052.jpg,neutral,"neutral, The person's facial expression does not display strong, overt signs of any intense emotion such as happiness, anger, or sadness. Her face appears relaxed with no significant frowning, smiling, or grimacing that typically accompany more pronounced feelings. This could suggest a calm or neutral state."
KS_2161.jpg,neutral,"neutral, The person has a calm and relaxed facial expression with no strong indicators of specific emotions like happiness, anger, or sadness. The position of the eyebrows and mouth does not strongly suggest any particular emotional state, leading to the conclusion of a neutral expression."
KS_3640.jpg,neutral,"neutral, The person's facial features such as the position of the eyebrows, openness of the eyes, and the relaxed mouth suggest a neutral emotional state. There is no apparent sign of strong emotions like joy, sadness, anger, or fear."
KS_4222.jpg,neutral,"neutral, The person's facial expression does not display clear signs of any strong emotion like happiness, sadness, anger, or fear. The facial features such as the eyebrows, mouth, and eyes remain relatively relaxed and do not convey a distinct emotional state. This leads to the interpretation that the emotion is neutral."
MB_0026.jpg,neutral,"neutral, The person shows a calm facial expression with no strong indicators of specific emotions like happiness, anger, or sadness. The facial features such as the eyes and mouth are relaxed, suggesting a neutral state."
MB_0048.jpg,joy,"joy, The person is smiling broadly, with visible teeth and slightly crinkled eyes, which typically signify happiness or joy. The overall facial expression does not exhibit signs of distress or negative emotions, supporting the interpretation of joy."
MB_0400.jpg,surprise,"surprise, The person’s wide-open eyes and slightly open mouth suggest a reaction typical of surprise or shock, which are hallmarks of this emotional state. The unexpected viewpoint of the image adds to the overall effect of surprise."
MB_1031.jpg,surprise,"surprise, The person has wide-open eyes and slightly raised eyebrows, which are common indicators of surprise. The mouth is slightly open in a way that often signifies unexpectedness or shock, aligning with the facial expression typically associated with surprise."
MB_1210.jpg,surprise,"surprise, The person's eyes are wide open and their eyebrows are raised, which are common indicators of surprise. Additionally, the mouth appears slightly open in a manner that typically signifies shock or astonishment."
MB_2133.jpg,disgust,"disgust, The person has their eyebrows sharply lowered and together, the nose wrinkled, and the upper lip raised, which are typical indications of the emotion disgust."
MB_2362.jpg,neutral,"neutral, The person in the image has a relaxed facial expression without distinct indicators of strong emotions such as raised eyebrows, furrowed brows, wide-open eyes, or a mouth displaying a significant smile or frown. The eyes appear calm and the mouth is closed with a slight downturn which doesn't distinctly suggest happiness, sadness, or any other strong emotion, leading to the assessment of a neutral expression."
MG_0330.jpg,joy,"joy, The person appears to be smiling broadly, showing teeth in a way that typically indicates happiness or amusement. The eyes are slightly squinted and the overall facial expression conveys a sense of pleasure or joy."
MG_0345.jpg,neutral,"neutral, The person's facial expression does not display a significant amount of emotion. The eyebrows are relaxed, the mouth is slightly open, and the eyes are looking straight without showing signs of engagement with any particular emotion, depicting a neutral state."
MG_0754.jpg,neutral,"neutral, The person's facial expression displays a relaxed brow, a slight frown, and mild engagement around the eyes, which generally suggests a calm or neutral emotional state. There are no exaggerated facial movements that typically accompany emotions such as joy, anger, or surprise."
MG_0850.jpg,surprise,"surprise, The person's wide-open eyes and raised eyebrows are typical indicators of surprise. The mouth is neutrally positioned, enhancing the emphasis on the eye expression, which is often linked to a reaction of unexpectedness or shock."
MG_0928.jpg,joy,"joy, The person's smile and slightly squinted eyes typically signal a feeling of happiness or amusement, which are characteristic signs of joy. The overall facial expression is open and appears light-hearted."
MG_1069.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are typical expressions of surprise. This combined facial expression suggests a state of unexpectedness or astonishment rather than any negative or neutral emotion."
MG_1280.jpg,neutral,"neutral, The person’s expression lacks strong indicators of emotions such as happiness, sadness, or anger. The eyes and mouth are relatively relaxed, not conveying a specific emotional state intensely. The overall appearance is more calm and composed, suggesting a neutral expression."
MG_1317.JPG,surprise,"surprise, The person appears to have wide-open eyes and raised eyebrows, which typically signify a state of surprise or shock. The mouth is slightly opened in a way that commonly expresses unexpectedness or astonishment."
MJ_0066.jpg,joy,"joy, The person has a wide smile and their eyes are slightly squinted which are common indicators of happiness or amusement."
MJ_0152.jpg,neutral,"neutral, The person in the image does not display strong indicators of emotions like joy, sadness, or anger. The expression is mostly composed, with slight symmetrical features, which typically corresponds to a neutral emotional state."
MJ_0271.jpg,joy,"joy, The person appears to be smiling and their eyes are wide and bright, which typically indicate happiness or amusement. The open mouth in a slight upward curve further supports the interpretation of joy or happiness."
MJ_0332.jpg,surprise,"surprise, The person has wide eyes and slightly raised eyebrows, which are common indicators of surprise. The open mouth in a rounded shape further supports this expression, typically associated with a reaction of surprise or shock."
MJ_0346.jpg,neutral,"neutral, The person's facial expression appears calm without any strong indication of emotions such as anger, joy, or sadness. The eyebrows are relaxed, and the eyes do not convey intense emotion, supporting a neutral expression."
MJ_0370.jpg,disgust,"disgust, The person appears to have a scrunched up face with a furrow between the eyebrows and a downturned, grimacing mouth, which typically indicates feelings of disgust. The wrinkling of the nose and squeezed eyes further supports this interpretation of the facial expression."
MJ_0484.jpg,neutral,"neutral, The person in the image shows a relatively calm and unexpressive facial appearance. The mouth is slightly pursed, and the eyes are open and relaxed without any strong indication of a specific emotional state. There are no apparent signs of the intense emotions like joy, sadness, anger, fear, or disgust. The overall expression is fairly subdued, suggesting a neutral emotional state."
MK1_0007.jpg,neutral,"neutral, The person's facial expression displays no strong emotions. Their eyes are wide open and the mouth is slightly curved, but these features do not distinctly convey emotions such as joy, sadness, anger, or fear."
MK1_0087.jpg,joy,"joy, The person shown in the image appears to be smiling broadly with their teeth visible, eyes slightly squinted in a way that often accompanies happiness or joy. These facial expressions are common indicators of a joyful or cheerful emotional state."
MK1_0411.jpg,sadness,"sadness, The person appears to be frowning with furrowed eyebrows and downturned corners of the mouth, which are commonly associated with expressions of sadness or distress. The eyes are slightly squinted and there is visible tension in the forehead, all of which contribute to an overall expression of sadness."
MK1_0461.jpg,neutral,"neutral, The person's facial expression shows no strong emotional indicators; the eyebrows are relaxed, and the mouth is closed without any pronounced downward or upward curvature, indicating a neutral state rather than emotions like joy, sadness, or anger."
MK1_0746.jpg,surprise,"surprise, The person appears to have raised eyebrows and wide eyes, typical indicators of surprise. The mouth is slightly open in a characteristic way that suggests unexpectedness or shock."
MK1_1427.jpg,surprise,"surprise, The person appears to have wide open eyes and slightly dropped jaw which typically indicate surprise or shock. The eyebrows are also raised, further suggesting an expression of surprise."
MK1_1982.jpg,neutral,"neutral, The person's facial expression lacks strong emotional indicators such as a frown, smile, or eyebrows raised in surprise. The calm, straightforward gaze and relaxed features suggest a neutral emotional state."
MK_0001.jpg,neutral,"neutral, The person's facial expression does not show overt signs of any intense emotion such as happiness, sadness, anger, or fear. The eyebrows are relaxed and not furrowed or raised, and the mouth is neutral without any downturns or upturns that would suggest specific feelings."
MK_0040.jpg,joy,"joy, The person appears to be smiling and their eyes seem relaxed, commonly indicative of happiness or amusement. The overall facial expression, including the slight wrinkling around the eyes and lifted cheeks, supports the interpretation of joy or contentment."
MK_0173.jpg,neutral,"neutral, The person's expression does not distinctly convey emotions such as happiness, sadness, anger, or fear. The facial features are relaxed, and there are no marked expressions that would suggest an intense emotion. The eyes and mouth are neutral, suggesting a calm or normal state."
MK_0255.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are typical indicators of surprise. The mouth is slightly open in a way that further supports the expression of being taken aback or shocked."
MK_0306.jpg,neutral,"neutral, The person's expression does not strongly convey any of the specific emotions listed (anger, surprise, disgust, joy, fear, or sadness). The facial features such as the eyebrows, eyes, and mouth are relaxed and do not show prominent signs of any particular emotion. The overall expression is calm, with no evident emotional markers, which corresponds to a neutral facial expression."
MK_0364.jpg,surprise,"surprise, The person has widely opened eyes and slightly raised eyebrows, which typically indicate a state of surprise or shock. The overall facial expression does not show signs of distress, anger, or joy, which supports the interpretation of surprise."
MK_0496.jpg,neutral,"neutral, The person's facial expression does not show any strong emotions such as anger, joy, sadness, or fear. The mouth is slightly curved in a relaxed way without exposing teeth, and the eyes appear calm and straightforward, which usually indicates a neutral state."
MR1_0006.jpg,neutral,"neutral, The person's facial features such as the eyes, eyebrows, and mouth display minimal expression, suggesting a neutral state rather than displaying clear signs of emotions like joy, sadness, or anger."
MR1_0132.jpg,joy,"joy, The person is smiling broadly, showing their teeth, and their eyes appear slightly crinkled, typical indicators of a joyful or happy expression. The overall facial expression conveys a sense of happiness or amusement."
MR1_0821.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion. The eyebrows are relaxed, the mouth is closed in a neutral position, and the eyes are looking straight at the camera without evident emotion."
MR1_1199.jpg,anger,"anger, The person is displaying features characteristic of anger such as furrowed brows, a frown, and a visibly tense facial expression with clenched teeth."
MR1_1418.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are common facial expressions associated with surprise. The slightly open mouth also supports this interpretation of the emotional state."
MR1_1519.jpg,surprise,"surprise, The person has wide-open eyes and slightly parted lips which are common indicators of surprise. The eyebrows are also slightly raised, enhancing the expression of being startled or amazed."
MR1_1802.jpg,surprise,"surprise, The person appears to have wide-open eyes and raised eyebrows, which are typical indicators of surprise. The open mouth further supports this emotion, suggesting a moment of unexpectedness or shock."
MR2_0014.jpg,neutral,"neutral, The person's facial expression lacks distinctive emotions like happiness, sadness, anger, or fear. His eyes and mouth are relatively relaxed, not indicating any specific emotional state strongly."
MR2_0063.jpg,neutral,"neutral, The person exhibits a fairly calm facial expression without strong indicators of intense emotions such as wide eyes, frowning, smiling, or mouth openings. The visible features convey a more composed and passive state, typical of a neutral expression."
MR2_0580.jpg,surprise,"surprise, The person’s wide eyes and slightly open mouth, along with raised eyebrows, suggest a look of surprise. These facial expressions commonly reflect unexpectedness or shock, indicative of the surprise emotion."
MR2_0896.jpg,neutral,"neutral, The person shows no clear signs of strong emotions such as joy, anger, or sadness. His expression is relatively calm with a slight tension around the eyes that could suggest concentration or mild confusion, but it does not distinctly convey any of the specific emotions listed."
MR2_1290.jpg,disgust,"disgust, The person's eyebrows are furrowed, eyes tightly squinted, and lips pressed together in an expression that often corresponds to disgust. The overall facial tension supports this interpretation, suggesting a negative reaction, typical of disgust."
MR2_1829.jpg,surprise,"surprise, The person's eyebrows are raised, and eyes are wide open which typically indicates a state of surprise. The slightly parted lips also contribute to this expression, suggesting a moment of unexpectedness or astonishment."
MR2_2086.jpg,neutral,"neutral, The person's facial expression does not display any strong emotions that are typically associated with happiness, sadness, anger, surprise, disgust, or fear. The eyes and mouth are relatively relaxed and neutral, showing no specific signs that point clearly to any other distinct emotions."
MR_0013.jpg,neutral,"neutral, The person in the image displays a relaxed mouth and neutral eyes without strong indicators of any specific emotion such as furrowed brows, smile, or frown. The general appearance is calm and composed, missing characteristics typical of emotions like joy (smiling), anger (scowling), or sadness (frowning)."
MR_0055.jpg,joy,"joy, The person in the image is showing a broad smile which is generally considered a sign of happiness or joy. The eyes appear slightly squinted and the overall facial expression is one associated with positive emotions."
MR_0619.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are typical indicators of surprise. The mouth is slightly open in a way that aligns with a typical expression of astonishment or unexpectedness."
MR_0959.jpg,surprise,"surprise, The person has wide open eyes and slightly raised eyebrows, which are common facial expressions associated with surprise. The mouth is slightly open in a manner that often indicates an unexpected event or shock."
MR_1669.jpg,disgust,"disgust, The person's facial expressions, including furrowed brows, wrinkled nose, and downturned mouth, typically indicate a feeling of disgust. These facial features are commonly associated with a person's reaction to unpleasant stimuli."
MR_2450.jpg,neutral,"neutral, The person's facial expression does not display strong signs of any specific emotion such as happiness, sadness, anger, or fear. The features are composed and relaxed, without distinct movements in the muscles that would indicate a particular emotion."
MR_2767.jpg,neutral,"neutral, The person has a calm facial expression with no strong indicators of specific emotions such as happiness, sadness, or anger. The lips are lightly closed and relaxed, and the eyes are open and looking straight with no signs of constriction or widening that might suggest other emotions. This leads to the interpretation that the emotional state is neutral."
MS_0004.jpg,neutral,"neutral, The person's facial expressions are relaxed with no overt signs of emotion. The eyebrows are not furrowed, and the mouth is neutral without downturned corners or a smile, indicative of a non-emotional state."
MS_0104.jpg,neutral,"neutral, The person's facial expression does not clearly display emotions commonly associated with happiness, sadness, anger, disgust, surprise, or fear. The mouth is slightly downturned and the eyebrows are relaxed, giving a generally impassive appearance."
MS_0226.jpg,surprise,"surprise, The person appears to have wide eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are raised, and the overall facial expression conveys a sense of unexpectedness or shock."
MS_0291.jpg,joy,"joy, The person has a broad smile and their eyes are slightly narrowed, which typically indicates happiness or joy. The overall facial expression is upbeat and appears to be a spontaneous moment of laughter or delight."
MS_0431.jpg,surprise,"surprise, The person appears to have wide-open eyes and slightly raised eyebrows, which are common facial expressions associated with surprise."
MS_0627.jpg,neutral,"neutral, The person's facial expression appears calm and straightforward without significant indicators of strong emotions such as joy, sadness, fear, or anger. The eyebrows are relaxed and the mouth is slightly open, suggesting a state of neutrality."
