image_name,response,full_response
KL_0024.jpg,neutral,"neutral, The person in the image has a calm facial expression with no strong indicators of specific emotions like happiness, sadness, or anger. The mouth is closed in a relaxed manner, and the eyebrows are in a neutral position, not raised or furrowed, which usually indicates a state of emotional neutrality."
KL_0092.jpg,joy,"joy, The person has a wide smile, her eyes are slightly crinkled, and her expression is open and relaxed, which generally indicates happiness or joy."
KL_0324.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are typical expressions of surprise. The eyebrows are raised, and the overall facial expression conveys a sense of shock or unexpectedness."
KL_0697.jpg,disgust,"disgust, The person appears to be showing signs of discomfort or disapproval. Her facial expression, characterized by a scrunched forehead, narrowed eyes, and a wrinkled nose, suggests a strong reaction that commonly aligns with the emotion of disgust. Additionally, the puckering and tightening of her lips contribute to the indication that she is experiencing this particular emotion."
KL_0900.jpg,fear,"fear, The person has wide-open eyes and raised eyebrows, both of which can indicate fear or shock. Her mouth is slightly open in a tense manner, which further supports the interpretation of fear."
KL_1182.jpg,anger,"anger, The person has a furrowed brow, narrowed eyes, and a slight frown, all of which are commonly associated with the emotion of anger."
KL_1438.jpg,anger,"anger, The person's eyebrows are lowered and drawn together, which is a typical sign of anger. The lips are tightly pressed, and there's a general sternness in the expression, along with a slight tension visible in the face, which supports the interpretation of anger."
KM_0017.jpg,neutral,"neutral, The person's facial expression appears calm and composed with a direct gaze and relaxed facial muscles, indicating a neutral emotional state. There are no visible signs of strong emotions like happiness, anger, or sadness."
KM_0137.jpg,joy,"joy, The person is displaying a broad smile with their teeth visible, and their eyes are slightly squinted and crinkled at the edges which commonly indicates happiness or joy."
KM_0620.jpg,anger,"anger, The person's eyebrows are furrowed, his eyes have a sharp glare, and his mouth is tightly closed in a way that significantly conveys irritation or anger. These facial expressions are commonly associated with the emotion of anger."
KM_1295.jpg,neutral,"neutral, The person's facial expression shows no strong emotion; his mouth is straight and his eyes are wide open without showing clear signs of any specific emotion such as happiness, anger, or sadness. This neutral expression does not convey a specific emotional state."
KM_1583.jpg,disgust,"disgust, The person’s facial expression includes a wrinkled nose and a slightly open mouth with a frown, which typically indicates a feeling of disgust or distaste."
KM_1797.jpg,surprise,"surprise, The person's wide eyes, raised eyebrows, and open mouth are typical facial expressions associated with surprise. This combination suggests he has just seen or heard something unexpected."
KM_1980.jpg,surprise,"surprise, The person has wide eyes and raised eyebrows, which are common facial expressions associated with shock or surprise. His mouth is open, and his gaze is focused directly ahead, intensifying the expression of astonishment."
KO_0031.jpg,neutral,"neutral, The person in the image has a calm and composed expression with no discernible strong emotions displayed. The mouth is straight and the eyes are looking directly at the camera without signs of any particular emotion such as joy, anger, or sadness."
KO_0251.jpg,anger,"anger, The person's eyebrows are furrowed, and lips are tightly pressed together, which are typical facial expressions associated with anger. These features suggest a feeling of displeasure or irritation."
KO_0277.jpg,joy,"joy, The person appears to be smiling broadly with their eyes also slightly squinted and cheeks raised, which are common facial indicators of happiness or joy. The expression overall looks genuine and enthusiastic, commonly associated with feelings of happiness."
KO_0484.jpg,disgust,"disgust, The person's facial expression, characterized by a furrowed brow, nose wrinkled, and slightly downturned mouth, typically indicates a feeling of disgust. The tensed facial muscles and squinted eyes further support this interpretation of the emotional state being conveyed."
KO_0624.jpg,surprise,"surprise, The person has widely opened eyes and a slightly open mouth, which are common facial expressions associated with surprise. The raised eyebrows and the intense gaze also suggest a sudden reaction to an unexpected event or information."
KO_0665.jpg,sadness,"sadness, The person appears to have a slightly downturned mouth and her eyebrows are slightly furrowed, which may suggest feelings of sadness or discontent. Her gaze is also somewhat unfocused or distant, adding to the impression of a melancholic or somber mood."
KO_1082.jpg,fear,"fear, The person’s wide eyes, raised eyebrows, and open mouth suggest a reaction to a frightening or shocking stimulus, which are typical indicators of fear."
KP_0051.jpg,joy,"joy, The person is displaying a broad smile with visible teeth, and their eyes appear bright and slightly squinted, which typically signifies happiness or joy."
KP_0082.jpg,neutral,"neutral, The person in the image has a relaxed facial expression with no pronounced indicators of strong emotions. The lips are neutrally positioned, and the eyes appear calm, suggesting a state of neutrality rather than conveying specific feelings like joy, sadness, or anger."
KP_0225.jpg,surprise,"surprise, The person has wide eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the facial expression overall conveys a sudden reaction typical of being surprised."
KP_0351.jpg,disgust,"disgust, The person has a wrinkled nose and a frown, with eyebrows pulled together and a generally scrunched-up facial expression, which are common indicators of feeling disgusted."
KP_0760.jpg,anger,"anger, The person is displaying a facial expression characteristic of anger, showing furrowed brows, a frown, and a slightly open mouth in a scowl. These facial cues are typically associated with feelings of frustration or aggression."
KP_0991.jpg,sadness,"sadness, The person’s eyes are slightly red and watery, facial muscles appear relaxed except for a slight frown, and the corners of the mouth are turned downwards. These features typically indicate sadness or distress."
KP_1148.jpg,fear,"fear, The person’s wide-open eyes and mouth, raised eyebrows, and overall facial expression suggest an intense emotion of fear or shock. The expression indicates that the person is likely reacting to something unexpected or frightening."
KS_0252.jpg,surprise,"surprise, The person has wide open eyes and a slightly open mouth, which are common facial expressions associated with surprise. The raised eyebrows and overall facial expression indicate a sudden reaction to an unexpected event."
KS_0624.jpg,surprise,"surprise, The person's facial expressions include raised eyebrows, wide open eyes, and a slightly open mouth, which are common nonverbal cues associated with surprise. These elements combined suggest a sudden, unexpected event causing the emotion depicted."
KS_0993.jpg,anger,"anger, The person’s eyebrows are drawn together, the eyes slightly narrowed, and the mouth is tightened in a scowl, all of which suggest the emotion of anger."
KS_2052.jpg,sadness,"sadness, The person has tears in her eyes and her eyebrows are slightly furrowed, which are common facial expressions associated with sadness. Her overall facial expression lacks any signs of joy or anger, supporting the interpretation of sadness."
KS_2161.jpg,neutral,"neutral, The person's facial expression shows no strong indicators of emotions such as happiness, sadness, anger, or fear. The mouth is relaxed, and the eyebrows are in a natural position, not furrowed or raised, which typically suggests a neutral state."
KS_3640.jpg,anger,"anger, The person's eyebrows are drawn down and together, and there is a noticeable frown. The lips are pursed and the gaze is intense, all of which typically indicate anger or annoyance."
KS_4222.jpg,joy,"joy, The person in the image is displaying a smile with the mouth slightly open and the corners of the lips turned upward, which typically indicates happiness or amusement. Additionally, the eyes are slightly squinted, and there are visible crow's feet wrinkles, which often accompany a genuine smile. These facial features suggest the person is experiencing joy."
MB_0026.jpg,neutral,"neutral, The person is displaying a facial expression that lacks significant indicators of emotions such as happiness, sadness, anger, or fear. Her facial features remain relaxed, with a closed mouth and neutral eyes, which typically corresponds to a neutral emotional state."
MB_0048.jpg,joy,"joy, The person is clearly displaying a broad smile with visible teeth and has a relaxed facial expression with slightly squinted eyes, which are common indicators of happiness or joy."
MB_0400.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the expression overall suggests an unexpected or startling event."
MB_1031.jpg,surprise,"surprise, The person has wide open eyes and a slightly open mouth, which commonly indicate a state of surprise or shock."
MB_1210.jpg,anger,"anger, The person's eyebrows are furrowed, and her eyes are glaring, suggesting anger or annoyance. Her lips are tightly pursed, which reinforces the expression of anger. These facial cues commonly signify irritation or displeasure."
MB_2133.jpg,disgust,"disgust, The person appears to have her eyebrows pulled downward and together, she has a nose wrinkle and a facial expression that seems to reject or disapprove something, which are typical indicators of disgust."
MB_2362.jpg,neutral,"neutral, The person's facial features, such as a relaxed brow, neutral mouth, and direct gaze, do not prominently convey a specific strong emotion, suggesting a neutral expression."
MG_0330.jpg,joy,"joy, The person appears to be smiling broadly with crinkles around the eyes, which often indicates genuine happiness or laughter. The open and relaxed posture of the mouth suggests a positive emotional state."
MG_0345.jpg,neutral,"neutral, The person's facial expression is calm and composed, exhibiting neither clear signs of emotion nor distinct facial movements that typically indicate specific feelings like joy, sadness, or anger. The mouth is relaxed and the eyes are steady, which often correspond with a neutral emotional state."
MG_0754.jpg,sadness,"sadness, The person appears to have downturned corners of the mouth and slightly glossy eyes, which can signify sadness or the verge of tears. Additionally, the slight furrow in the brow can also indicate a feeling of distress or unhappiness."
MG_0850.jpg,anger,"anger, The person has frowning eyebrows, narrowed eyes, and a tight-lipped expression, which are commonly associated with anger or irritation."
MG_0928.jpg,disgust,"disgust, The person's facial expression, characterized by a scrunched nose, narrowed eyes, and a frown, typically indicates a feeling of disgust or disapproval."
MG_1069.jpg,surprise,"surprise, The person appears to have wide open eyes and a slightly open mouth, typical indicators of surprise or shock. Their eyebrows are raised, and the overall facial expression conveys a strong reaction to an unexpected event or information."
MG_1280.jpg,surprise,"surprise, The person’s eyes are wide open and his mouth is slightly agape, typical indicators of surprise. His raised eyebrows also contribute to the expression of astonishment."
MG_1317.JPG,anger,"anger, The person has furrowed brows, narrowed eyes, and downward-turning corners of the mouth, which are common facial expressions associated with anger."
MJ_0066.jpg,joy,"joy, The person is smiling broadly with visible teeth, and her eyes are slightly crinkled in a typical expression of happiness or amusement, contributing to the overall joyful appearance."
MJ_0152.jpg,anger,"anger, The person's eyebrows are furrowed and lowered, her eyes are glaring, and her lips are tightly pressed together, all of which are typical indicators of anger."
MJ_0271.jpg,fear,"fear, The person has wide-open eyes and a slightly open mouth, which are common indicators of fear. The eyebrows are raised and drawn together, and the overall facial expression conveys a sense of alarm or shock."
MJ_0332.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are raised, and overall facial expression does not show elements typically associated with other emotions like anger, fear, or sadness."
MJ_0346.jpg,neutral,"neutral, The person in the image has a calm facial expression with no strong indicators of specific emotions such as joy, sadness, or anger. The lips are flat and unturned, the eyebrows are relaxed, and the eyes are open without significant widening or squinting, all of which contribute to a neutral expression."
MJ_0370.jpg,disgust,"disgust, The person's facial expression includes a scrunched up nose and a frown, which are common indicators of disgust. The slightly narrowed eyes and the overall tension visible in the face further support this interpretation of the emotional state."
MJ_0484.jpg,sadness,"sadness, The person appears to have furrowed brows, downturned corners of the mouth, and a generally somber facial expression, common indicators of sadness."
MK1_0007.jpg,neutral,"neutral, The person's expression lacks significant indicators of any pronounced emotion like happiness, sadness, or anger. The lips are relaxed, the brow is not furrowed, and the eyes do not convey a specific emotional state, fitting the criteria for a neutral expression."
MK1_0087.jpg,joy,"joy, The person is showing a broad smile with her teeth visible and her eyes are slightly crinkled at the corners, which typically indicates happiness or amusement."
MK1_0411.jpg,disgust,"disgust, The person is displaying a facial expression where her nose is scrunched up and her lips are curled. This is typically indicative of a feeling of disgust, as these facial movements are commonly associated with a response to displeasing or repulsive stimuli."
MK1_0461.jpg,disgust,"disgust, The person appears to have a furrowed brow and a slightly wrinkled nose which are common facial expressions associated with disgust. The lips are also pursed in a manner that suggests a strong aversion to something, possibly a bad taste or smell."
MK1_0746.jpg,fear,"fear, The person's wide-open eyes, raised eyebrows, and slightly open mouth suggest a startled or fearful reaction, typical indicators of fear in facial expressions."
MK1_1427.jpg,surprise,"surprise, The person appears to have wide-open eyes and a slightly open mouth, both of which are typical indicators of surprise. The raised eyebrows and overall facial expression suggest a reaction of sudden or unexpected astonishment."
MK1_1982.jpg,sadness,"sadness, The person appears to have a slight frown with downturned corners of her mouth and teary, watery eyes, which often indicate sadness. Additionally, her eyebrows are slightly furrowed and raised, a common facial expression associated with distress or sorrow."
MK_0001.jpg,neutral,"neutral, The person's facial expression is calm with a direct gaze, relaxed eyebrows, and a mouth that is slightly upturned without a smile. There are no particular signs of strong emotions such as anger, joy, or sadness evident in their expression."
MK_0040.jpg,joy,"joy, The person appears to be smiling with his mouth open slightly, his eyes are lightly crinkled at the edges, which often reflects a genuine smile. Along with this, the overall expression looks relaxed and positive, typical indications of feeling joy or happiness."
MK_0173.jpg,anger,"anger, The person's eyebrows are furrowed and tilted inwards, and the lips are pressed tightly together, both common indicators of anger or frustration. The stare is intense and direct which often accompanies the expression of anger."
MK_0255.jpg,surprise,"surprise, The person has wide eyes and an open mouth, which typically indicate a reaction of surprise or shock. The eyebrows are also raised, reinforcing this expression of astonishment."
MK_0306.jpg,neutral,"neutral, The person in the image has a fairly composed facial expression with minimal emotional indicators. The slight frown and relaxed eyebrows suggest a lack of strong emotion, aligning more with a neutral state rather than displaying clear signs of happiness, sadness, anger, or any other emotion."
MK_0364.jpg,surprise,"surprise, The person's wide eyes and raised eyebrows typically signify surprise. The open mouth and slight tension in the face further support this interpretation, suggesting a reaction to an unexpected event or information."
MK_0496.jpg,disgust,"disgust, The person has a scrunched face, with eyebrows furrowed and nose wrinkled, which are typical indications of disgust. Their mouth is turned downward and they appear to be grimacing, which further supports this interpretation of their emotional state."
MR1_0006.jpg,neutral,"neutral, The person in the image has a relaxed facial expression with a slight softness to the features, neither clearly smiling nor frowning, and with a direct, steady gaze. There is no strong display of emotion visible, which suggests a neutral state."
MR1_0132.jpg,joy,"joy, The person is showing wide-open eyes and a broad smile with visible teeth, which are typical indicators of joy or happiness."
MR1_0821.jpg,sadness,"sadness, The person's eyes appear slightly moist, suggestive of tears, and the corners of her mouth are turned downwards, which typically indicates feelings of sadness or unhappiness. Additionally, the slight furrow in her brow could reflect emotional turmoil or distress."
MR1_1199.jpg,disgust,"disgust, The person is displaying facial expressions typically associated with disgust, such as a wrinkled nose, narrowed eyes, and a frown. These features indicate a strong aversion, consistent with the emotion of disgust."
MR1_1418.jpg,surprise,"surprise, The person has widely opened eyes and a slightly open mouth, which are common facial expressions when someone is experiencing surprise. Their eyebrows are raised and the overall expression seems to convey shock or unexpectedness."
MR1_1519.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise."
MR1_1802.jpg,anger,"anger, The person is displaying a frown, furrowed eyebrows, and a slight glare, which are typical facial expressions associated with anger."
MR2_0014.jpg,neutral,"neutral, The person's facial expression does not prominently display characteristics of emotions such as joy, sadness, anger, fear, surprise, or disgust. The facial features are relaxed, and the lips are set in a flat position, indicative of a neutral emotional state."
MR2_0063.jpg,joy,"joy, The person appears to be smiling broadly with their eyes slightly squinting, which typically indicates happiness or joy. Their overall facial expression is open and positive, contributing to the interpretation that they are experiencing a moment of joy."
MR2_0580.jpg,surprise,"surprise, The person’s eyes are wide open with raised eyebrows, and his mouth is slightly open, suggesting an expression of surprise or shock. These facial cues commonly indicate a sudden or unexpected event capturing the individual’s attention, prompting a surprised reaction."
MR2_0896.jpg,neutral,"neutral, The person’s facial expression displays a straight, unsmiling mouth and relaxed eyebrows, which typically indicates a neutral emotion. There aren't distinct features of other strong emotions like joy, anger, or sadness visible. The direct stare also suggests a calm, composed demeanor without obvious signs of other emotional states."
MR2_1290.jpg,disgust,"disgust, The person’s face is scrunched up, with his eyebrows furrowed and the corners of his mouth turned downward which typically signify a reaction of disgust. His eyes are also tightly shut, contributing to the overall expression of distaste or revulsion."
MR2_1829.jpg,surprise,"surprise, The person's wide eyes, raised eyebrows, and open mouth suggest a startled or surprised expression, typically associated with an unexpected event or shock."
MR2_2086.jpg,neutral,"neutral, The person's expression does not strongly convey any intense emotions such as anger, joy, fear, or sadness. His facial muscles are relatively relaxed, and there does not appear to be a significant reaction indicative of surprise or disgust either. This neutral expression suggests he is not engaged in any particular emotional state."
MR_0013.jpg,neutral,"neutral, The person displays a calm and composed expression with no prominent indicators of strong emotions such as anger, surprise, disgust, joy, fear, or sadness. The lips are relaxed and the eyebrows are in a natural position, contributing to an overall neutral facial expression."
MR_0055.jpg,joy,"joy, The person in the image shows a gentle smile and the corners of their eyes are slightly crinkled, which are common indicators of happiness or joy."
MR_0619.jpg,surprise,"surprise, The person's eyes are wide open, and her eyebrows are raised, which are common indicators of surprise. Her mouth is slightly open in a way that suggests she is taken aback or shocked by something."
MR_0959.jpg,surprise,"surprise, The person’s wide eyes, raised eyebrows, and open mouth suggest she is experiencing surprise. These facial expressions are typically associated with reactions to unexpected events or information."
MR_1669.jpg,disgust,"disgust, The person's facial expression, characterized by a scrunched-up nose, lowered eyebrows, and a slightly open mouth, typically signifies a strong reaction of disgust or distaste. These features indicate a visceral reaction to something unpleasant."
MR_2450.jpg,disgust,"disgust, The person's facial expression includes a wrinkled nose and a slight frown, which are common indicators of the emotion disgust. The lips are also pursed in a manner that typically signifies distaste or aversion."
MR_2767.jpg,sadness,"sadness, The person appears to have a slight frown and the corners of her mouth are turned downward. Her eyes are slightly watery, which could be indicative of crying or the onset of tears, and her brows are furrowed in a way that suggests distress or sorrow. This combination of facial expressions is commonly associated with feelings of sadness."
MS_0004.jpg,neutral,"neutral, The person's expression is calm with no significant indicators of strong emotions. Her eyebrows are relaxed, her mouth is closed in a neutral position, and her eyes convey no particular emotion. This leads to the conclusion that she is in a neutral emotional state."
MS_0104.jpg,sadness,"sadness, The person appears to have a slightly downturned mouth and tension around the eyes, which are slightly watery, conveying an expression of sadness or distress. Her overall facial expression lacks any signs of a smile or happiness, further supporting the interpretation of sadness."
MS_0226.jpg,surprise,"surprise, The person appears to have widened eyes and slightly open mouth, which are common indicators of surprise. Her eyebrows are also raised, and there is an overall expression of shock or astonishment on her face."
MS_0291.jpg,joy,"joy, The person is smiling broadly with crinkled eyes, which generally indicates happiness or joy. The overall expression is bright and positive, typical of joyful reactions."
MS_0431.jpg,surprise,"surprise, The person has wide eyes and a slightly open mouth, both of which are common indicators of surprise. Her eyebrows are raised, and she appears to be looking directly at something unexpected, supporting the interpretation of surprise."
MS_0627.jpg,disgust,"disgust, The person's expression includes a slightly wrinkled nose and frowning eyebrows, along with lips pulled inwards, which are common indicators of the emotion of disgust."
MS_0695.jpg,disgust,"disgust, The person's facial expression includes a furrowed brow, narrowed eyes, and a slightly frowning mouth, which are commonly associated with the emotion of disgust."
OG_6108.jpg,neutral,"neutral, The person displays a calm and relaxed facial expression without any evident signs of strong emotions such as happiness, sadness, anger, or fear. Their mouth is closed and slightly curved downwards, and their eyes are straightforward with a relaxed look. This facial expression typically suggests a neutral state, with no particular emotion dominating."
OG_6189.jpg,joy,"joy, The person in the image is showing a bright, genuine smile with visible teeth and slightly squinted eyes, which typically signifies happiness or joy."
OG_6390.jpg,disgust,"disgust, The person has a wrinkled nose and a scrunched-up face, common facial expressions associated with disgust. Their lowered eyebrows and downturned mouth also support this interpretation."
OG_6484.jpg,anger,"anger, The person has furrowed brows, a frown, and their eyes are glaring slightly, which are common facial expressions associated with anger."
OG_6566.jpg,sadness,"sadness, The person appears to have a slightly furrowed brow and a downturned mouth, which are common facial expressions associated with sadness. The eyes also seem to convey a sense of sorrow or distress. Additionally, the overall facial expression lacks any signs of happiness or anger, leaning more towards a subdued or saddened state."
OG_7620.jpg,surprise,"surprise, The person's wide eyes, raised eyebrows, and open mouth typically signify surprise."
OG_7702.jpg,surprise,"surprise, The person's eyes are widely open, her eyebrows are raised, and her mouth is open in a way that commonly indicates shock or surprise. These facial expressions are typical indicators of a surprise reaction."
PA_0006.jpg,neutral,"neutral, The person's expression is calm with no apparent signs of strong emotions. His mouth is slightly closed in a relaxed manner, and the eyebrows are in a natural position without any evident furrowing or lifting that might suggest other emotions such as anger, fear, or surprise."
PA_0112.jpg,joy,"joy, The person is smiling broadly, showing teeth in a way that crinkles the eyes, typically associated with happiness or joy."
PA_0394.jpg,surprise,"surprise, The person's wide-open eyes and mouth, raised eyebrows, and tense facial expression indicate a state of surprise or shock."
